id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
BRA,2020-06-29,Brasil,1594,36.6,13.1,726,41.8,6.0,685,47.3,5.6,995,69.2,8.2,2999,28.8,24.6,2468,7.5,20.3,111,105.6,0.9,590,92.2,4.8,828,20.5,6.8,144,-2.0,1.2,164,15.5,1.3,633,-23.7,5.2,237,-14.4,1.9
BRA,2020-06-30,Brasil,1686,5.8,14.5,800,10.2,6.9,695,1.5,6.0,1055,6.0,9.0,2655,-11.5,22.8,2173,-12.0,18.6,104,-6.3,0.9,508,-13.9,4.4,731,-11.7,6.3,139,-3.5,1.2,199,21.3,1.7,620,-2.1,5.3,294,24.1,2.5
CHL,2020-06-01,Chile,437,0,15.6,132,0,4.7,420,0,15.0,274,0,9.8,673,0,24.0,295,0,10.5,95,0,3.4,86,0,3.1,122,0,4.4,39,0,1.4,24,0,0.9,178,0,6.4,25,0,0.9
CHL,2020-06-02,Chile,467,6.9,16.1,166,25.8,5.7,492,17.1,17.0,285,4.0,9.8,644,-4.3,22.2,277,-6.1,9.6,79,-16.8,2.7,61,-29.1,2.1,134,9.8,4.6,28,-28.2,1.0,28,16.7,1.0,211,18.5,7.3,24,-4.0,0.8
CHL,2020-06-03,Chile,547,17.1,19.0,141,-15.1,4.9,476,-3.3,16.5,210,-26.3,7.3,567,-12.0,19.7,287,3.6,9.9,104,31.6,3.6,101,65.6,3.5,121,-9.7,4.2,38,35.7,1.3,33,17.9,1.1,246,16.6,8.5,14,-41.7,0.5
CHL,2020-06-04,Chile,348,-36.4,14.6,130,-7.8,5.5,322,-32.4,13.5,199,-5.2,8.4,547,-3.5,23.0,261,-9.1,11.0,83,-20.2,3.5,89,-11.9,3.7,108,-10.7,4.5,38,0.0,1.6,21,-36.4,0.9,219,-11.0,9.2,16,14.3,0.7
CHL,2020-06-05,Chile,338,-2.9,13.9,127,-2.3,5.2,423,31.4,17.4,204,2.5,8.4,538,-1.6,22.1,255,-2.3,10.5,108,30.1,4.4,91,2.2,3.7,80,-25.9,3.3,30,-21.1,1.2,44,109.5,1.8,186,-15.1,7.6,13,-18.8,0.5
CHL,2020-06-06,Chile,295,-12.7,15.6,122,-3.9,6.5,304,-28.1,16.1,141,-30.9,7.5,402,-25.3,21.3,228,-10.6,12.1,78,-27.8,4.1,49,-46.2,2.6,67,-16.2,3.5,23,-23.3,1.2,27,-38.6,1.4,138,-25.8,7.3,15,15.4,0.8
CHL,2020-06-07,Chile,482,63.4,22.7,135,10.7,6.4,365,20.1,17.2,122,-13.5,5.8,411,2.2,19.4,241,5.7,11.4,48,-38.5,2.3,35,-28.6,1.7,80,19.4,3.8,15,-34.8,0.7,23,-14.8,1.1,146,5.8,6.9,18,20.0,0.8
CHL,2020-06-08,Chile,573,18.9,19.2,188,39.3,6.3,501,37.3,16.8,239,95.9,8.0,545,32.6,18.2,355,47.3,11.9,108,125.0,3.6,89,154.3,3.0,112,40.0,3.7,31,106.7,1.0,35,52.2,1.2,196,34.2,6.6,19,5.6,0.6
CHL,2020-06-09,Chile,465,-18.8,16.4,135,-28.2,4.8,417,-16.8,14.7,263,10.0,9.3,548,0.6,19.3,312,-12.1,11.0,124,14.8,4.4,108,21.3,3.8,136,21.4,4.8,35,12.9,1.2,28,-20.0,1.0,224,14.3,7.9,39,105.3,1.4
CHL,2020-06-10,Chile,940,102.2,25.1,262,94.1,7.0,687,64.7,18.4,257,-2.3,6.9,581,6.0,15.5,318,1.9,8.5,129,4.0,3.5,130,20.4,3.5,134,-1.5,3.6,35,0.0,0.9,22,-21.4,0.6,213,-4.9,5.7,30,-23.1,0.8
CHL,2020-06-11,Chile,534,-43.2,18.2,185,-29.4,6.3,541,-21.3,18.5,210,-18.3,7.2,555,-4.5,19.0,290,-8.8,9.9,107,-17.1,3.7,67,-48.5,2.3,113,-15.7,3.9,46,31.4,1.6,31,40.9,1.1,228,7.0,7.8,20,-33.3,0.7
CHL,2020-06-12,Chile,425,-20.4,13.3,234,26.5,7.3,651,20.3,20.4,215,2.4,6.7,714,28.6,22.4,291,0.3,9.1,107,0.0,3.4,64,-4.5,2.0,101,-10.6,3.2,67,45.7,2.1,33,6.5,1.0,263,15.4,8.2,29,45.0,0.9
CHL,2020-06-13,Chile,568,33.6,16.8,191,-18.4,5.6,560,-14.0,16.5,243,13.0,7.2,788,10.4,23.3,330,13.4,9.8,95,-11.2,2.8,112,75.0,3.3,121,19.8,3.6,37,-44.8,1.1,61,84.8,1.8,245,-6.8,7.2,33,13.8,1.0
CHL,2020-06-14,Chile,451,-20.6,17.5,163,-14.7,6.3,469,-16.2,18.2,214,-11.9,8.3,521,-33.9,20.2,263,-20.3,10.2,73,-23.2,2.8,52,-53.6,2.0,68,-43.8,2.6,46,24.3,1.8,33,-45.9,1.3,204,-16.7,7.9,26,-21.2,1.0
CHL,2020-06-15,Chile,696,54.3,22.6,145,-11.0,4.7,536,14.3,17.4,275,28.5,8.9,533,2.3,17.3,259,-1.5,8.4,120,64.4,3.9,86,65.4,2.8,96,41.2,3.1,45,-2.2,1.5,23,-30.3,0.7,245,20.1,7.9,24,-7.7,0.8
CHL,2020-06-16,Chile,647,-7.0,19.5,200,37.9,6.0,598,11.6,18.1,281,2.2,8.5,649,21.8,19.6,264,1.9,8.0,114,-5.0,3.4,91,5.8,2.7,140,45.8,4.2,55,22.2,1.7,29,26.1,0.9,208,-15.1,6.3,37,54.2,1.1
CHL,2020-06-17,Chile,889,37.4,22.1,274,37.0,6.8,714,19.4,17.7,399,42.0,9.9,683,5.2,16.9,310,17.4,7.7,111,-2.6,2.8,84,-7.7,2.1,152,8.6,3.8,78,41.8,1.9,39,34.5,1.0,264,26.9,6.5,34,-8.1,0.8
CHL,2020-06-18,Chile,686,-22.8,20.8,254,-7.3,7.7,615,-13.9,18.7,281,-29.6,8.5,512,-25.0,15.5,266,-14.2,8.1,123,10.8,3.7,77,-8.3,2.3,122,-19.7,3.7,71,-9.0,2.2,34,-12.8,1.0,234,-11.4,7.1,22,-35.3,0.7
CHL,2020-06-19,Chile,561,-18.2,19.1,205,-19.3,7.0,454,-26.2,15.5,265,-5.7,9.0,612,19.5,20.9,245,-7.9,8.4,86,-30.1,2.9,85,10.4,2.9,101,-17.2,3.4,44,-38.0,1.5,28,-17.6,1.0,223,-4.7,7.6,25,13.6,0.9
CHL,2020-06-20,Chile,434,-22.6,18.2,199,-2.9,8.4,392,-13.7,16.5,193,-27.2,8.1,456,-25.5,19.2,208,-15.1,8.7,67,-22.1,2.8,52,-38.8,2.2,158,56.4,6.6,17,-61.4,0.7,19,-32.1,0.8,168,-24.7,7.1,16,-36.0,0.7
CHL,2020-06-21,Chile,383,-11.8,18.0,145,-27.1,6.8,392,0.0,18.5,262,35.8,12.3,328,-28.1,15.4,195,-6.2,9.2,58,-13.4,2.7,40,-23.1,1.9,87,-44.9,4.1,30,76.5,1.4,33,73.7,1.6,157,-6.5,7.4,14,-12.5,0.7
CHL,2020-06-22,Chile,676,76.5,19.6,136,-6.2,3.9,643,64.0,18.7,543,107.3,15.8,545,66.2,15.8,321,64.6,9.3,116,100.0,3.4,64,60.0,1.9,124,42.5,3.6,36,20.0,1.0,29,-12.1,0.8,172,9.6,5.0,39,178.6,1.1
CHL,2020-06-23,Chile,488,-27.8,18.0,191,40.4,7.0,466,-27.5,17.2,361,-33.5,13.3,444,-18.5,16.4,208,-35.2,7.7,94,-19.0,3.5,53,-17.2,2.0,114,-8.1,4.2,22,-38.9,0.8,21,-27.6,0.8,216,25.6,8.0,33,-15.4,1.2
CHL,2020-06-24,Chile,641,31.4,19.8,240,25.7,7.4,668,43.3,20.7,311,-13.9,9.6,492,10.8,15.2,228,9.6,7.1,113,20.2,3.5,78,47.2,2.4,113,-0.9,3.5,60,172.7,1.9,46,119.0,1.4,209,-3.2,6.5,34,3.0,1.1
CHL,2020-06-25,Chile,475,-25.9,14.8,181,-24.6,5.6,725,8.5,22.6,289,-7.1,9.0,609,23.8,18.9,263,15.4,8.2,97,-14.2,3.0,98,25.6,3.0,109,-3.5,3.4,71,18.3,2.2,37,-19.6,1.2,227,8.6,7.1,34,0.0,1.1
CHL,2020-06-26,Chile,425,-10.5,14.1,177,-2.2,5.9,699,-3.6,23.3,262,-9.3,8.7,556,-8.7,18.5,282,7.2,9.4,92,-5.2,3.1,89,-9.2,3.0,110,0.9,3.7,55,-22.5,1.8,31,-16.2,1.0,190,-16.3,6.3,37,8.8,1.2
CHL,2020-06-27,Chile,315,-25.9,15.4,128,-27.7,6.3,424,-39.3,20.8,180,-31.3,8.8,399,-28.2,19.5,191,-32.3,9.4,59,-35.9,2.9,41,-53.9,2.0,113,2.7,5.5,25,-54.5,1.2,20,-35.5,1.0,135,-28.9,6.6,12,-67.6,0.6
CHL,2020-06-28,Chile,340,7.9,14.9,142,10.9,6.2,499,17.7,21.8,210,16.7,9.2,405,1.5,17.7,235,23.0,10.3,60,1.7,2.6,36,-12.2,1.6,76,-32.7,3.3,34,36.0,1.5,24,20.0,1.1,200,48.1,8.8,23,91.7,1.0
CHL,2020-06-29,Chile,283,-16.8,11.3,170,19.7,6.8,657,31.7,26.2,177,-15.7,7.0,515,27.2,20.5,268,14.0,10.7,40,-33.3,1.6,51,41.7,2.0,109,43.4,4.3,38,11.8,1.5,34,41.7,1.4,137,-31.5,5.5,32,39.1,1.3
CHL,2020-06-30,Chile,282,-0.4,11.0,156,-8.2,6.1,672,2.3,26.2,230,29.9,9.0,501,-2.7,19.5,207,-22.8,8.1,110,175.0,4.3,81,58.8,3.2,92,-15.6,3.6,41,7.9,1.6,31,-8.8,1.2,142,3.6,5.5,23,-28.1,0.9
COL,2020-06-01,Colombia,610,0,19.3,116,0,3.7,849,0,26.8,251,0,7.9,368,0,11.6,393,0,12.4,121,0,3.8,35,0,1.1,136,0,4.3,54,0,1.7,37,0,1.2,164,0,5.2,32,0,1.0
COL,2020-06-02,Colombia,590,-3.3,16.9,158,36.2,4.5,915,7.8,26.2,305,21.5,8.7,514,39.7,14.7,344,-12.5,9.8,107,-11.6,3.1,54,54.3,1.5,160,17.6,4.6,64,18.5,1.8,38,2.7,1.1,214,30.5,6.1,31,-3.1,0.9
COL,2020-06-03,Colombia,485,-17.8,14.7,145,-8.2,4.4,847,-7.4,25.7,271,-11.1,8.2,571,11.1,17.3,345,0.3,10.5,112,4.7,3.4,85,57.4,2.6,154,-3.8,4.7,56,-12.5,1.7,48,26.3,1.5,157,-26.6,4.8,22,-29.0,0.7
COL,2020-06-04,Colombia,475,-2.1,13.6,168,15.9,4.8,858,1.3,24.6,333,22.9,9.6,632,10.7,18.1,339,-1.7,9.7,163,45.5,4.7,109,28.2,3.1,118,-23.4,3.4,32,-42.9,0.9,39,-18.8,1.1,186,18.5,5.3,33,50.0,0.9
COL,2020-06-05,Colombia,384,-19.2,13.9,117,-30.4,4.2,626,-27.0,22.7,229,-31.2,8.3,447,-29.3,16.2,356,5.0,12.9,148,-9.2,5.4,47,-56.9,1.7,119,0.8,4.3,35,9.4,1.3,65,66.7,2.4,159,-14.5,5.8,27,-18.2,1.0
COL,2020-06-06,Colombia,332,-13.5,14.5,72,-38.5,3.1,409,-34.7,17.9,153,-33.2,6.7,285,-36.2,12.5,280,-21.3,12.2,138,-6.8,6.0,18,-61.7,0.8,104,-12.6,4.5,22,-37.1,1.0,45,-30.8,2.0,417,162.3,18.2,13,-51.9,0.6
COL,2020-06-07,Colombia,337,1.5,13.5,83,15.3,3.3,483,18.1,19.4,147,-3.9,5.9,309,8.4,12.4,307,9.6,12.3,65,-52.9,2.6,33,83.3,1.3,111,6.7,4.4,18,-18.2,0.7,43,-4.4,1.7,546,30.9,21.9,14,7.7,0.6
COL,2020-06-08,Colombia,329,-2.4,14.3,71,-14.5,3.1,490,1.4,21.3,184,25.2,8.0,351,13.6,15.3,310,1.0,13.5,91,40.0,4.0,41,24.2,1.8,95,-14.4,4.1,26,44.4,1.1,42,-2.3,1.8,254,-53.5,11.0,17,21.4,0.7
COL,2020-06-09,Colombia,498,51.4,11.9,87,22.5,2.1,713,45.5,17.0,248,34.8,5.9,1388,295.4,33.2,385,24.2,9.2,111,22.0,2.7,56,36.6,1.3,182,91.6,4.3,56,115.4,1.3,31,-26.2,0.7,289,13.8,6.9,141,729.4,3.4
COL,2020-06-10,Colombia,464,-6.8,16.3,80,-8.0,2.8,587,-17.7,20.6,248,0.0,8.7,432,-68.9,15.2,325,-15.6,11.4,100,-9.9,3.5,103,83.9,3.6,144,-20.9,5.1,80,42.9,2.8,29,-6.5,1.0,229,-20.8,8.0,26,-81.6,0.9
COL,2020-06-11,Colombia,356,-23.3,13.3,103,28.7,3.8,554,-5.6,20.7,251,1.2,9.4,499,15.5,18.6,321,-1.2,12.0,108,8.0,4.0,69,-33.0,2.6,112,-22.2,4.2,49,-38.8,1.8,38,31.0,1.4,201,-12.2,7.5,16,-38.5,0.6
COL,2020-06-12,Colombia,352,-1.1,14.7,88,-14.6,3.7,614,10.8,25.6,187,-25.5,7.8,386,-22.6,16.1,246,-23.4,10.3,81,-25.0,3.4,51,-26.1,2.1,89,-20.5,3.7,65,32.7,2.7,33,-13.2,1.4,198,-1.5,8.3,8,-50.0,0.3
COL,2020-06-13,Colombia,379,7.7,20.0,77,-12.5,4.1,413,-32.7,21.8,140,-25.1,7.4,265,-31.3,14.0,280,13.8,14.8,48,-40.7,2.5,28,-45.1,1.5,82,-7.9,4.3,36,-44.6,1.9,18,-45.5,0.9,112,-43.4,5.9,18,125.0,0.9
COL,2020-06-14,Colombia,463,22.2,21.3,88,14.3,4.0,419,1.5,19.3,163,16.4,7.5,334,26.0,15.4,321,14.6,14.8,71,47.9,3.3,34,21.4,1.6,101,23.2,4.6,21,-41.7,1.0,22,22.2,1.0,121,8.0,5.6,16,-11.1,0.7
COL,2020-06-15,Colombia,597,28.9,19.7,140,59.1,4.6,514,22.7,17.0,222,36.2,7.3,557,66.8,18.4,426,32.7,14.1,106,49.3,3.5,35,2.9,1.2,129,27.7,4.3,37,76.2,1.2,34,54.5,1.1,186,53.7,6.1,43,168.8,1.4
COL,2020-06-16,Colombia,675,13.1,18.4,212,51.4,5.8,702,36.6,19.1,279,25.7,7.6,651,16.9,17.8,429,0.7,11.7,124,17.0,3.4,47,34.3,1.3,166,28.7,4.5,47,27.0,1.3,30,-11.8,0.8,253,36.0,6.9,51,18.6,1.4
COL,2020-06-17,Colombia,326,-51.7,14.3,93,-56.1,4.1,397,-43.4,17.4,176,-36.9,7.7,439,-32.6,19.2,301,-29.8,13.2,110,-11.3,4.8,58,23.4,2.5,129,-22.3,5.6,45,-4.3,2.0,27,-10.0,1.2,165,-34.8,7.2,18,-64.7,0.8
COL,2020-06-18,Colombia,399,22.4,16.6,87,-6.5,3.6,439,10.6,18.2,251,42.6,10.4,398,-9.3,16.5,294,-2.3,12.2,103,-6.4,4.3,46,-20.7,1.9,103,-20.2,4.3,50,11.1,2.1,21,-22.2,0.9,198,20.0,8.2,21,16.7,0.9
COL,2020-06-19,Colombia,884,121.6,12.1,382,339.1,5.2,2635,500.2,35.9,884,252.2,12.1,796,100.0,10.9,824,180.3,11.2,237,130.1,3.2,50,8.7,0.7,195,89.3,2.7,36,-28.0,0.5,44,109.5,0.6,249,25.8,3.4,117,457.1,1.6
COL,2020-06-20,Colombia,528,-40.3,14.7,150,-60.7,4.2,952,-63.9,26.6,444,-49.8,12.4,420,-47.2,11.7,482,-41.5,13.5,159,-32.9,4.4,25,-50.0,0.7,114,-41.5,3.2,25,-30.6,0.7,33,-25.0,0.9,180,-27.7,5.0,68,-41.9,1.9
COL,2020-06-21,Colombia,230,-56.4,14.2,52,-65.3,3.2,355,-62.7,22.0,182,-59.0,11.3,237,-43.6,14.7,235,-51.2,14.6,43,-73.0,2.7,27,8.0,1.7,67,-41.2,4.1,13,-48.0,0.8,12,-63.6,0.7,146,-18.9,9.0,16,-76.5,1.0
COL,2020-06-22,Colombia,275,19.6,14.5,51,-1.9,2.7,378,6.5,19.9,193,6.0,10.1,372,57.0,19.6,238,1.3,12.5,66,53.5,3.5,21,-22.2,1.1,103,53.7,5.4,16,23.1,0.8,18,50.0,0.9,144,-1.4,7.6,27,68.8,1.4
COL,2020-06-23,Colombia,394,43.3,15.3,92,80.4,3.6,574,51.9,22.2,246,27.5,9.5,445,19.6,17.2,366,53.8,14.2,99,50.0,3.8,30,42.9,1.2,136,32.0,5.3,25,56.2,1.0,26,44.4,1.0,132,-8.3,5.1,15,-44.4,0.6
COL,2020-06-24,Colombia,796,102.0,19.7,117,27.2,2.9,932,62.4,23.0,420,70.7,10.4,519,16.6,12.8,698,90.7,17.3,98,-1.0,2.4,67,123.3,1.7,141,3.7,3.5,63,152.0,1.6,21,-19.2,0.5,147,11.4,3.6,26,73.3,0.6
COL,2020-06-25,Colombia,525,-34.0,16.0,105,-10.3,3.2,729,-21.8,22.3,308,-26.7,9.4,544,4.8,16.6,478,-31.5,14.6,94,-4.1,2.9,54,-19.4,1.6,131,-7.1,4.0,57,-9.5,1.7,50,138.1,1.5,176,19.7,5.4,23,-11.5,0.7
COL,2020-06-26,Colombia,620,18.1,18.5,112,6.7,3.3,710,-2.6,21.2,340,10.4,10.2,548,0.7,16.4,472,-1.3,14.1,98,4.3,2.9,45,-16.7,1.3,133,1.5,4.0,56,-1.8,1.7,46,-8.0,1.4,140,-20.5,4.2,29,26.1,0.9
COL,2020-06-27,Colombia,509,-17.9,19.6,99,-11.6,3.8,498,-29.9,19.2,261,-23.2,10.1,398,-27.4,15.3,399,-15.5,15.4,65,-33.7,2.5,28,-37.8,1.1,98,-26.3,3.8,30,-46.4,1.2,47,2.2,1.8,134,-4.3,5.2,30,3.4,1.2
COL,2020-06-28,Colombia,1018,100.0,19.3,310,213.1,5.9,1380,177.1,26.2,491,88.1,9.3,688,72.9,13.1,666,66.9,12.6,77,18.5,1.5,40,42.9,0.8,226,130.6,4.3,62,106.7,1.2,55,17.0,1.0,211,57.5,4.0,45,50.0,0.9
COL,2020-06-29,Colombia,808,-20.6,16.0,309,-0.3,6.1,1233,-10.7,24.4,614,25.1,12.2,788,14.5,15.6,624,-6.3,12.4,97,26.0,1.9,56,40.0,1.1,164,-27.4,3.2,77,24.2,1.5,53,-3.6,1.0,175,-17.1,3.5,50,11.1,1.0
COL,2020-06-30,Colombia,1017,25.9,18.4,282,-8.7,5.1,1475,19.6,26.7,569,-7.3,10.3,770,-2.3,14.0,654,4.8,11.8,138,42.3,2.5,63,12.5,1.1,168,2.4,3.0,64,-16.9,1.2,64,20.8,1.2,198,13.1,3.6,57,14.0,1.0
CRI,2020-06-01,Costa Rica,99,0,7.8,52,0,4.1,247,0,19.5,128,0,10.1,147,0,11.6,123,0,9.7,60,0,4.7,28,0,2.2,94,0,7.4,22,0,1.7,25,0,2.0,179,0,14.2,60,0,4.7
CRI,2020-06-02,Costa Rica,83,-16.2,6.0,35,-32.7,2.5,352,42.5,25.5,154,20.3,11.2,145,-1.4,10.5,127,3.3,9.2,81,35.0,5.9,32,14.3,2.3,71,-24.5,5.1,18,-18.2,1.3,24,-4.0,1.7,199,11.2,14.4,59,-1.7,4.3
CRI,2020-06-03,Costa Rica,99,19.3,5.9,39,11.4,2.3,348,-1.1,20.7,220,42.9,13.1,255,75.9,15.2,148,16.5,8.8,82,1.2,4.9,50,56.2,3.0,122,71.8,7.3,18,0.0,1.1,31,29.2,1.8,188,-5.5,11.2,80,35.6,4.8
CRI,2020-06-04,Costa Rica,69,-30.3,4.8,36,-7.7,2.5,336,-3.4,23.4,131,-40.5,9.1,208,-18.4,14.5,165,11.5,11.5,56,-31.7,3.9,32,-36.0,2.2,104,-14.8,7.2,7,-61.1,0.5,15,-51.6,1.0,211,12.2,14.7,68,-15.0,4.7
CRI,2020-06-05,Costa Rica,80,15.9,5.6,36,0.0,2.5,311,-7.4,21.9,114,-13.0,8.0,191,-8.2,13.5,173,4.8,12.2,51,-8.9,3.6,47,46.9,3.3,114,9.6,8.0,12,71.4,0.8,47,213.3,3.3,207,-1.9,14.6,35,-48.5,2.5
CRI,2020-06-06,Costa Rica,57,-28.7,5.8,28,-22.2,2.8,249,-19.9,25.2,83,-27.2,8.4,102,-46.6,10.3,113,-34.7,11.4,35,-31.4,3.5,31,-34.0,3.1,71,-37.7,7.2,9,-25.0,0.9,18,-61.7,1.8,175,-15.5,17.7,17,-51.4,1.7
CRI,2020-06-07,Costa Rica,66,15.8,6.3,55,96.4,5.2,251,0.8,23.8,103,24.1,9.8,122,19.6,11.6,137,21.2,13.0,33,-5.7,3.1,26,-16.1,2.5,54,-23.9,5.1,13,44.4,1.2,7,-61.1,0.7,157,-10.3,14.9,31,82.4,2.9
CRI,2020-06-08,Costa Rica,97,47.0,6.6,59,7.3,4.0,405,61.4,27.4,152,47.6,10.3,160,31.1,10.8,148,8.0,10.0,50,51.5,3.4,31,19.2,2.1,76,40.7,5.1,25,92.3,1.7,16,128.6,1.1,219,39.5,14.8,41,32.3,2.8
CRI,2020-06-09,Costa Rica,88,-9.3,5.7,44,-25.4,2.8,460,13.6,29.6,201,32.2,12.9,182,13.8,11.7,145,-2.0,9.3,80,60.0,5.1,42,35.5,2.7,86,13.2,5.5,19,-24.0,1.2,14,-12.5,0.9,170,-22.4,10.9,25,-39.0,1.6
CRI,2020-06-10,Costa Rica,118,34.1,6.1,46,4.5,2.4,667,45.0,34.6,272,35.3,14.1,199,9.3,10.3,191,31.7,9.9,74,-7.5,3.8,27,-35.7,1.4,84,-2.3,4.4,19,0.0,1.0,20,42.9,1.0,165,-2.9,8.6,44,76.0,2.3
CRI,2020-06-11,Costa Rica,128,8.5,6.8,66,43.5,3.5,639,-4.2,34.1,198,-27.2,10.6,161,-19.1,8.6,156,-18.3,8.3,85,14.9,4.5,33,22.2,1.8,80,-4.8,4.3,31,63.2,1.7,26,30.0,1.4,231,40.0,12.3,40,-9.1,2.1
CRI,2020-06-12,Costa Rica,93,-27.3,5.6,51,-22.7,3.0,601,-5.9,35.9,147,-25.8,8.8,197,22.4,11.8,157,0.6,9.4,68,-20.0,4.1,22,-33.3,1.3,57,-28.7,3.4,30,-3.2,1.8,18,-30.8,1.1,185,-19.9,11.1,47,17.5,2.8
CRI,2020-06-13,Costa Rica,55,-40.9,4.3,34,-33.3,2.7,463,-23.0,36.3,141,-4.1,11.1,138,-29.9,10.8,98,-37.6,7.7,61,-10.3,4.8,20,-9.1,1.6,60,5.3,4.7,11,-63.3,0.9,12,-33.3,0.9,162,-12.4,12.7,20,-57.4,1.6
CRI,2020-06-14,Costa Rica,49,-10.9,4.7,33,-2.9,3.2,350,-24.4,33.6,82,-41.8,7.9,101,-26.8,9.7,100,2.0,9.6,48,-21.3,4.6,21,5.0,2.0,58,-3.3,5.6,14,27.3,1.3,12,0.0,1.2,150,-7.4,14.4,23,15.0,2.2
CRI,2020-06-15,Costa Rica,56,14.3,4.4,24,-27.3,1.9,483,38.0,38.3,120,46.3,9.5,98,-3.0,7.8,109,9.0,8.6,62,29.2,4.9,35,66.7,2.8,63,8.6,5.0,16,14.3,1.3,15,25.0,1.2,163,8.7,12.9,18,-21.7,1.4
CRI,2020-06-16,Costa Rica,98,75.0,6.3,56,133.3,3.6,517,7.0,33.3,212,76.7,13.7,136,38.8,8.8,123,12.8,7.9,60,-3.2,3.9,22,-37.1,1.4,94,49.2,6.1,11,-31.2,0.7,17,13.3,1.1,181,11.0,11.7,25,38.9,1.6
CRI,2020-06-17,Costa Rica,71,-27.6,4.9,44,-21.4,3.0,473,-8.5,32.7,192,-9.4,13.3,164,20.6,11.3,96,-22.0,6.6,68,13.3,4.7,26,18.2,1.8,79,-16.0,5.5,12,9.1,0.8,21,23.5,1.5,189,4.4,13.1,12,-52.0,0.8
CRI,2020-06-18,Costa Rica,55,-22.5,4.3,51,15.9,4.0,454,-4.0,35.7,173,-9.9,13.6,96,-41.5,7.6,113,17.7,8.9,67,-1.5,5.3,14,-46.2,1.1,70,-11.4,5.5,9,-25.0,0.7,17,-19.0,1.3,136,-28.0,10.7,16,33.3,1.3
CRI,2020-06-19,Costa Rica,77,40.0,4.0,90,76.5,4.7,591,30.2,31.1,220,27.2,11.6,273,184.4,14.3,163,44.2,8.6,80,19.4,4.2,34,142.9,1.8,158,125.7,8.3,17,88.9,0.9,16,-5.9,0.8,167,22.8,8.8,17,6.2,0.9
CRI,2020-06-20,Costa Rica,90,16.9,4.5,88,-2.2,4.4,669,13.2,33.2,269,22.3,13.3,236,-13.6,11.7,176,8.0,8.7,74,-7.5,3.7,21,-38.2,1.0,120,-24.1,5.9,14,-17.6,0.7,27,68.8,1.3,213,27.5,10.6,20,17.6,1.0
CRI,2020-06-21,Costa Rica,83,-7.8,6.1,46,-47.7,3.4,381,-43.0,28.0,156,-42.0,11.5,174,-26.3,12.8,141,-19.9,10.4,77,4.1,5.7,28,33.3,2.1,73,-39.2,5.4,9,-35.7,0.7,11,-59.3,0.8,161,-24.4,11.8,22,10.0,1.6
CRI,2020-06-22,Costa Rica,76,-8.4,4.5,75,63.0,4.5,498,30.7,29.7,219,40.4,13.1,276,58.6,16.5,140,-0.7,8.3,53,-31.2,3.2,26,-7.1,1.6,95,30.1,5.7,29,222.2,1.7,22,100.0,1.3,146,-9.3,8.7,22,0.0,1.3
CRI,2020-06-23,Costa Rica,92,21.1,4.5,69,-8.0,3.4,592,18.9,29.0,208,-5.0,10.2,358,29.7,17.5,191,36.4,9.3,63,18.9,3.1,30,15.4,1.5,108,13.7,5.3,39,34.5,1.9,22,0.0,1.1,248,69.9,12.1,23,4.5,1.1
CRI,2020-06-24,Costa Rica,78,-15.2,4.2,86,24.6,4.6,531,-10.3,28.5,215,3.4,11.6,352,-1.7,18.9,161,-15.7,8.7,49,-22.2,2.6,75,150.0,4.0,102,-5.6,5.5,21,-46.2,1.1,25,13.6,1.3,134,-46.0,7.2,31,34.8,1.7
CRI,2020-06-25,Costa Rica,64,-17.9,4.3,130,51.2,8.8,444,-16.4,29.9,150,-30.2,10.1,284,-19.3,19.1,111,-31.1,7.5,38,-22.4,2.6,49,-34.7,3.3,83,-18.6,5.6,22,4.8,1.5,22,-12.0,1.5,43,-67.9,2.9,44,41.9,3.0
CRI,2020-06-26,Costa Rica,48,-25.0,3.5,84,-35.4,6.2,348,-21.6,25.5,129,-14.0,9.5,314,10.6,23.0,104,-6.3,7.6,62,63.2,4.5,54,10.2,4.0,71,-14.5,5.2,30,36.4,2.2,17,-22.7,1.2,47,9.3,3.4,57,29.5,4.2
CRI,2020-06-27,Costa Rica,29,-39.6,2.7,92,9.5,8.6,257,-26.1,24.1,81,-37.2,7.6,266,-15.3,24.9,109,4.8,10.2,48,-22.6,4.5,45,-16.7,4.2,49,-31.0,4.6,8,-73.3,0.7,19,11.8,1.8,26,-44.7,2.4,39,-31.6,3.7
CRI,2020-06-28,Costa Rica,35,20.7,3.0,85,-7.6,7.2,305,18.7,25.9,116,43.2,9.8,320,20.3,27.1,79,-27.5,6.7,32,-33.3,2.7,39,-13.3,3.3,49,0.0,4.2,15,87.5,1.3,20,5.3,1.7,35,34.6,3.0,49,25.6,4.2
